step,time,gps_x,gps_y,gps_z,gps_speed,gyro_x,gyro_y,gyro_z,imu_roll,imu_pitch,imu_yaw,imu_quat_x,imu_quat_y,imu_quat_z,imu_quat_w,radar_targets_count,roof_lidar_min_dist,roof_lidar_max_dist,roof_lidar_mean_dist,camera_red,camera_green,camera_blue,camera_gray,camera_recognition_objects,driver_speed,driver_steering_angle,driver_brake_intensity,collision_detected
698,34.910000,41.797186,40.679511,0.318772,0.667783,0.149483,0.145661,0.045745,0.041306,-0.023588,1.678985,0.022567,0.007495,0.744256,0.667471,3,2.820420,99.327072,24.464081,58,63,79,66.66666666666667,5,49.372647,0.001913,0.400000,1
699,34.960000,41.799417,40.677825,0.339396,0.251767,0.177851,0.029613,0.070895,0.049060,-0.019822,1.682146,0.023736,0.011675,0.745260,0.666249,3,2.802150,99.790909,24.452953,16,18,23,19.0,5,49.374748,-0.023563,0.400000,1
700,35.010000,41.801105,40.678391,0.341515,0.093494,0.247293,-0.075006,0.100106,0.060078,-0.021841,1.686513,0.028124,0.015170,0.746649,0.664450,3,2.795141,99.897171,23.943080,19,21,27,22.333333333333332,5,49.376513,-0.038259,0.400000,1
701,35.060000,41.802298,40.681124,0.330700,0.290437,0.128966,-0.108481,0.049256,0.070099,-0.027304,1.689805,0.033463,0.017149,0.747695,0.662977,3,2.797075,99.660103,23.327970,19,21,27,22.333333333333332,6,49.368559,-0.047859,0.400000,1
702,35.110000,41.800908,40.684937,0.314638,0.328378,-0.105332,-0.060794,0.058917,0.069607,-0.031828,1.692311,0.034970,0.015508,0.748556,0.661967,3,2.808005,99.707932,23.244775,19,20,26,21.666666666666668,6,49.355685,-0.055441,0.400000,1
703,35.160000,41.796124,40.688562,0.302210,0.239475,-0.301537,0.018641,0.043624,0.058285,-0.032663,1.694799,0.031521,0.011033,0.749459,0.661208,3,2.821957,99.858727,23.913600,35,37,48,40.0,6,49.358302,-0.061342,0.400000,1
704,35.210000,41.789098,40.690920,0.295939,0.179275,-0.472435,0.094844,0.023872,0.037869,-0.029469,1.696516,0.023570,0.004459,0.750098,0.660891,3,2.836764,99.941765,24.434423,35,37,48,40.0,6,49.366669,-0.066115,0.400000,1
705,35.260000,41.777675,40.696431,0.293471,0.293167,-0.404426,0.084663,0.026933,0.014890,-0.024559,1.697566,0.014135,-0.002528,0.750460,0.660760,3,2.847699,98.518463,24.836811,35,37,48,40.0,6,49.364689,-0.068846,0.400000,1
706,35.310000,41.767995,40.707261,0.291462,0.295045,-0.152745,0.020248,0.054381,0.001348,-0.021891,1.699629,0.008666,-0.006719,0.751118,0.660077,3,2.848766,97.885788,24.524008,35,37,48,40.0,6,49.293645,-0.068256,0.400000,1
707,35.360000,41.766001,40.712916,0.287173,0.095426,0.023024,-0.015657,0.082827,0.002804,-0.023467,1.702497,0.009748,-0.006678,0.752062,0.658986,3,2.847673,97.913940,24.471335,35,37,48,40.0,6,49.365320,-0.182437,0.400000,1
708,35.410000,41.765423,40.714799,0.282579,0.118419,0.045928,-0.009736,0.085907,0.008973,-0.026556,1.705391,0.012950,-0.005357,0.753022,0.657846,3,2.848555,99.704521,24.662448,35,37,48,40.0,6,49.364328,-0.134188,0.400000,1
709,35.460000,41.762898,40.716152,0.283251,0.300269,0.266058,-0.066935,0.055112,0.015202,-0.027910,1.709036,0.015515,-0.003430,0.754229,0.656419,3,2.845424,98.523407,24.799987,35,37,48,40.0,6,49.052185,-0.105265,0.400000,1
710,35.510000,41.763592,40.715335,0.287447,0.150628,0.021791,0.036334,0.068657,0.020127,-0.027969,1.712403,0.017156,-0.001563,0.755339,0.655108,3,2.841168,99.670120,24.850549,35,37,48,40.0,6,49.371547,-0.088820,0.400000,1
711,35.560000,41.761041,40.715224,0.294578,0.174045,-0.004109,0.038744,0.041104,0.019689,-0.025787,1.714999,0.016190,-0.000992,0.756192,0.654148,3,2.836929,99.887199,24.906991,35,37,48,40.0,6,49.373559,-0.079435,0.400000,1
712,35.610000,41.758292,40.716500,0.301367,0.144868,-0.107708,0.059804,0.046796,0.014970,-0.022705,1.717417,0.013484,-0.001752,0.756985,0.653291,3,2.834089,99.073463,24.864484,35,37,48,40.0,6,49.369389,-0.074523,0.400000,1
713,35.660000,41.754174,40.720574,0.304838,0.106255,-0.074160,0.032013,0.056554,0.010435,-0.020558,1.719935,0.011193,-0.002753,0.757806,0.652378,3,2.831517,99.949974,24.871472,35,37,48,40.0,7,49.332710,-0.071039,0.400000,1
714,35.710000,41.752296,40.723512,0.304156,0.019582,-0.070844,0.018177,0.059988,0.008548,-0.020183,1.722655,0.010440,-0.003331,0.758690,0.651359,3,2.831402,99.952286,24.982311,35,37,48,40.0,7,49.356815,-0.068136,0.400000,1
715,35.760000,41.749324,40.727732,0.299143,0.083781,-0.015235,-0.011043,0.071532,0.012321,-0.022524,1.725502,0.012561,-0.002644,0.759617,0.650244,3,2.831076,99.930550,24.962692,34,37,48,39.666666666666664,7,49.369874,-0.066354,0.400000,1
716,35.810000,41.745856,40.731670,0.294656,0.343896,0.183933,-0.080442,0.055338,0.014947,-0.024387,1.728699,0.014126,-0.002230,0.760654,0.649000,3,2.831270,99.940041,24.839992,34,37,48,39.666666666666664,7,49.080415,-0.065032,0.400000,1
717,35.860000,41.745111,40.733056,0.291727,0.073263,0.047267,-0.016465,0.058944,0.017952,-0.025880,1.731690,0.015671,-0.001549,0.761624,0.647828,3,2.831569,99.668755,24.938700,34,37,48,39.666666666666664,7,49.286497,-0.064767,0.400000,1
718,35.910000,41.742054,40.735301,0.292117,0.121098,-0.010592,0.007354,0.052566,0.017337,-0.025559,1.734363,0.015352,-0.001658,0.762489,0.646817,3,2.830909,99.558907,24.938119,34,37,48,39.666666666666664,7,49.368431,-0.064831,0.400000,1
719,35.960000,41.739078,40.738808,0.294172,0.076181,-0.079249,0.035703,0.064064,0.014729,-0.024382,1.737368,0.014063,-0.002251,0.763460,0.645698,3,2.829322,99.613167,24.883832,34,37,48,39.666666666666664,8,49.365065,-0.065329,0.400000,1
720,36.010000,41.735688,40.742018,0.296671,0.098421,-0.053245,0.025167,0.058739,0.011584,-0.022869,1.740192,0.012474,-0.002945,0.764371,0.644650,3,2.827844,99.981468,25.041603,34,37,48,39.666666666666664,8,49.327243,-0.065396,0.400000,1
721,36.060000,41.733663,40.744753,0.297772,0.035615,-0.082905,0.035406,0.060114,0.009271,-0.021985,1.743247,0.011396,-0.003527,0.765353,0.643500,3,2.827341,99.926025,24.941744,34,37,48,39.666666666666664,8,49.355954,-0.064585,0.400000,1
722,36.110000,41.729598,40.750077,0.295398,0.158007,0.091013,-0.043697,0.068956,0.013166,-0.023740,1.746129,0.013325,-0.002582,0.766281,0.642362,3,2.824164,99.752449,24.991929,14,15,20,16.333333333333332,8,49.206292,-0.064261,0.400000,1
723,36.160000,41.727397,40.752577,0.294070,0.316120,0.147525,-0.055980,0.043792,0.014035,-0.024294,1.749319,0.013820,-0.002405,0.767304,0.641130,3,2.823878,99.690094,24.943408,19,20,26,21.666666666666668,8,49.099209,-0.064038,0.400000,1
724,36.210000,41.725434,40.754851,0.292762,0.043305,0.018416,-0.004016,0.061019,0.016459,-0.025266,1.752039,0.014972,-0.001766,0.768176,0.640061,3,2.822657,99.500107,25.000659,19,20,26,21.666666666666668,8,49.373936,-0.064286,0.400000,1
725,36.260000,41.722832,40.756885,0.293782,0.111345,-0.023309,0.011967,0.055732,0.015236,-0.024616,1.754812,0.014334,-0.002008,0.769063,0.639009,3,2.822130,99.792328,24.908808,19,20,26,21.666666666666668,8,49.365858,-0.064511,0.400000,1
726,36.310000,41.719659,40.760780,0.294974,0.050015,-0.079802,0.031146,0.065640,0.013207,-0.023894,1.757903,0.013412,-0.002537,0.770049,0.637839,3,2.821014,99.875389,25.040887,59,65,85,69.66666666666667,8,49.367530,-0.065011,0.400000,1
727,36.360000,41.715351,40.765423,0.294001,0.049243,0.017791,-0.003619,0.070293,0.016356,-0.025007,1.760380,0.014847,-0.001661,0.770839,0.636855,3,2.817389,99.500641,24.910762,59,65,85,69.66666666666667,8,49.374571,-0.064115,0.400000,1
728,36.410000,41.715504,40.764096,0.295424,0.058582,-0.087664,0.039494,0.049373,0.013957,-0.023796,1.763347,0.013620,-0.002180,0.771783,0.635736,3,2.819566,99.877296,24.994775,59,65,85,69.66666666666667,8,49.367146,-0.064112,0.400000,1
729,36.460000,41.709835,40.770013,0.295968,0.212887,0.020709,-0.006524,0.057179,0.013839,-0.023716,1.765892,0.013554,-0.002182,0.772592,0.634754,3,2.816178,99.901756,25.024249,60,65,85,70.0,8,49.192447,-0.064390,0.400000,1
730,36.510000,41.706825,40.773685,0.295929,0.293000,0.108169,-0.038360,0.044239,0.013808,-0.023708,1.768603,0.013544,-0.002173,0.773452,0.633707,3,2.814437,99.886940,24.994167,58,65,85,69.33333333333333,8,49.109376,-0.064347,0.400000,1
731,36.560000,41.704717,40.776196,0.295197,0.069375,0.011484,-0.003864,0.058712,0.015202,-0.024244,1.771212,0.014195,-0.001785,0.774278,0.632684,3,2.813084,99.997467,24.965780,58,64,84,68.66666666666667,8,49.363610,-0.064095,0.400000,1
732,36.610000,41.702295,40.778621,0.295774,0.108433,-0.034235,0.011605,0.058444,0.013310,-0.023548,1.774069,0.013331,-0.002279,0.775181,0.631595,3,2.813138,99.986130,25.034231,59,65,84,69.33333333333333,8,49.364167,-0.064689,0.400000,1
733,36.660000,41.699126,40.783437,0.295682,0.039320,-0.078258,0.024416,0.065069,0.011509,-0.023251,1.777173,0.012651,-0.002863,0.776158,0.630405,3,2.812189,99.700539,25.147926,56,63,83,67.33333333333333,9,49.370242,-0.065131,0.400000,1
734,36.710000,41.695488,40.787140,0.293684,0.055638,-0.012320,0.002619,0.073456,0.013314,-0.024335,1.779888,0.013644,-0.002486,0.777013,0.629332,3,2.811101,99.894524,25.001684,57,63,83,67.66666666666667,9,49.375576,-0.064107,0.400000,1
735,36.760000,41.694405,40.788782,0.293512,0.025460,-0.054486,0.024292,0.061859,0.013015,-0.024203,1.783007,0.013503,-0.002540,0.777993,0.628122,3,2.811053,99.725761,25.015415,56,63,83,67.33333333333333,9,49.365171,-0.064065,0.400000,1
736,36.810000,41.691980,40.792530,0.293084,0.035395,-0.034850,0.020242,0.068803,0.015101,-0.024887,1.785978,0.014427,-0.001922,0.778926,0.626947,3,2.808116,99.931404,24.951567,55,63,83,67.0,9,49.364600,-0.064310,0.400000,1
737,36.860000,41.688052,40.796135,0.294370,0.286263,0.077823,-0.020660,0.033891,0.014676,-0.024374,1.788583,0.014096,-0.001908,0.779743,0.625938,3,2.805790,99.518578,24.909148,56,62,83,67.0,9,49.135823,-0.064462,0.400000,1
738,36.910000,41.685647,40.799031,0.295414,0.078033,-0.014596,0.012206,0.058628,0.014933,-0.024124,1.791092,0.014081,-0.001712,0.780528,0.624959,3,2.803505,99.577591,24.969212,55,61,82,66.0,8,49.369003,-0.064311,0.400000,1
739,36.960000,41.680968,40.804301,0.295103,0.053651,0.058733,-0.021637,0.066098,0.017371,-0.024900,1.793700,0.015147,-0.000983,0.781342,0.623918,3,2.799252,99.715485,24.963773,43,52,73,56.0,8,49.363307,-0.109216,0.400000,1
740,37.010000,41.681195,40.804645,0.295963,0.047707,-0.074079,0.031493,0.051135,0.015511,-0.024099,1.796953,0.014257,-0.001437,0.782357,0.622666,3,2.800596,99.915932,24.906919,29,38,57,41.333333333333336,8,49.369838,-0.092189,0.400000,1
741,37.060000,41.676028,40.809091,0.295457,0.040142,-0.047606,0.013546,0.063344,0.015616,-0.024309,1.798843,0.014373,-0.001447,0.782945,0.621924,2,2.798817,99.810417,24.866031,24,32,49,35.0,8,49.356114,-0.080614,0.400000,1
742,37.110000,41.673916,40.811630,0.296104,0.046170,-0.107206,0.039447,0.058090,0.012387,-0.023231,1.801637,0.012950,-0.002358,0.783812,0.620858,2,2.799806,99.994759,25.070573,22,29,45,32.0,8,49.362150,-0.074608,0.400000,1
743,37.160000,41.669306,40.817490,0.294761,0.180440,0.028867,-0.024898,0.057545,0.013193,-0.023942,1.804193,0.013481,-0.002246,0.784604,0.619846,2,2.797162,99.745033,25.006177,22,29,45,32.0,8,49.270863,-0.070578,0.400000,1
744,37.210000,41.666686,40.820698,0.294311,0.241594,0.037915,-0.016730,0.036364,0.011236,-0.023539,1.806958,0.012721,-0.002871,0.785459,0.618776,2,2.797665,99.955032,25.066206,27,35,53,38.333333333333336,8,49.166332,-0.068226,0.400000,1
745,37.260000,41.663368,40.825701,0.293120,0.078083,-0.029309,0.002423,0.068876,0.011104,-0.023967,1.809811,0.012853,-0.003037,0.786339,0.617654,2,2.796253,99.947258,25.070218,34,42,62,46.0,8,49.366750,-0.066701,0.400000,1
746,37.310000,41.659562,40.830510,0.291196,0.076685,0.029676,-0.023983,0.069215,0.012522,-0.025015,1.812708,0.013706,-0.002783,0.787232,0.616498,2,2.794559,99.876122,24.982166,37,45,66,49.333333333333336,8,49.365379,-0.065990,0.400000,1
747,37.360000,41.658549,40.832701,0.290766,0.028984,-0.044887,0.019963,0.061426,0.012086,-0.025013,1.815925,0.013576,-0.002933,0.788222,0.615234,2,2.794678,99.979416,25.018039,37,46,68,50.333333333333336,8,49.374244,-0.065802,0.400000,1
748,37.410000,41.655095,40.836704,0.290744,0.040198,-0.019349,0.013824,0.066085,0.013560,-0.025419,1.818305,0.014193,-0.002460,0.788955,0.614283,2,2.791584,99.604263,25.033635,37,46,69,50.666666666666664,8,49.369265,-0.064279,0.400000,1
749,37.460000,41.653796,40.839057,0.292216,0.063093,-0.075024,0.039988,0.060953,0.012477,-0.024746,1.821554,0.013599,-0.002658,0.789952,0.613012,2,2.790790,99.891304,24.999963,37,46,69,50.666666666666664,8,49.361826,-0.064770,0.400000,1
750,37.510000,41.649126,40.844276,0.293068,0.157894,0.011539,-0.006045,0.054482,0.013026,-0.024791,1.824017,0.013788,-0.002438,0.790707,0.612035,2,2.787278,99.768600,24.999792,37,46,69,50.666666666666664,8,49.283263,-0.064745,0.400000,1
751,37.560000,41.643262,40.849502,0.292751,0.208868,0.121505,-0.052693,0.017095,0.014027,-0.025307,1.826252,0.014301,-0.002184,0.791390,0.611140,2,2.784532,99.972008,25.029709,37,46,69,50.666666666666664,8,49.394563,-0.063569,0.400000,1
752,37.610000,41.643470,40.850387,0.292848,0.057470,-0.046497,0.021302,0.053961,0.012523,-0.024857,1.829414,0.013667,-0.002620,0.792355,0.609902,2,2.786062,99.702736,25.028782,38,46,69,51.0,8,49.320854,-0.064452,0.400000,1
753,37.660000,41.638553,40.855288,0.292780,0.067427,-0.015477,-0.001467,0.058543,0.012230,-0.024881,1.831626,0.013590,-0.002729,0.793028,0.609027,2,2.784071,99.638634,25.029123,38,47,69,51.333333333333336,8,49.370546,-0.064882,0.400000,1
754,37.710000,41.636594,40.858545,0.292907,0.035019,-0.079716,0.033835,0.058970,0.010783,-0.024522,1.834522,0.013012,-0.003174,0.793908,0.607890,2,2.783958,99.955002,25.087542,38,47,68,51.0,8,49.378987,-0.064815,0.400000,1
755,37.760000,41.632915,40.862814,0.292742,0.042238,-0.038222,0.016816,0.069686,0.011353,-0.024720,1.836855,0.013267,-0.002993,0.794617,0.606959,2,2.781458,99.880554,25.045910,38,47,68,51.0,8,49.365813,-0.063970,0.400000,1
756,37.810000,41.631279,40.865801,0.293348,0.045792,-0.073793,0.035620,0.060059,0.010261,-0.024271,1.840048,0.012763,-0.003270,0.795585,0.605699,2,2.780885,99.918953,25.141444,36,44,65,48.333333333333336,8,49.365225,-0.064556,0.400000,1
757,37.860000,41.626190,40.871305,0.293734,0.180899,0.004027,-0.008157,0.047639,0.010073,-0.024226,1.842448,0.012692,-0.003316,0.796311,0.604745,2,2.778113,99.933128,25.123095,31,40,60,43.666666666666664,8,49.278219,-0.064672,0.400000,1
758,37.910000,41.620670,40.877208,0.293295,0.196400,0.120440,-0.049747,0.022311,0.010995,-0.024644,1.844648,0.013140,-0.003061,0.796976,0.603861,2,2.774456,99.927620,25.118685,25,34,52,37.0,8,49.384312,-0.063215,0.400000,1
759,37.960000,41.620360,40.879520,0.292437,0.075110,0.019498,-0.007430,0.064461,0.012178,-0.025183,1.847915,0.013717,-0.002730,0.797961,0.602547,2,2.773327,99.843643,25.077024,27,36,55,39.333333333333336,8,49.365913,-0.063899,0.400000,1
760,38.010000,41.616990,40.883463,0.291563,0.047447,0.010603,-0.007486,0.060025,0.013604,-0.025893,1.850568,0.014433,-0.002356,0.798759,0.601473,2,2.771173,99.916222,25.115939,35,43,63,47.0,8,49.374962,-0.064311,0.400000,1
761,38.060000,41.615487,40.885440,0.292646,0.065455,-0.067293,0.030779,0.058665,0.011745,-0.025036,1.853268,0.013535,-0.002822,0.799571,0.600413,2,2.771544,99.837036,25.184523,37,46,66,49.666666666666664,8,49.351594,-0.064471,0.400000,1
762,38.110000,41.612294,40.889273,0.293749,0.054446,-0.050939,0.027695,0.068156,0.011247,-0.024584,1.855617,0.013208,-0.002870,0.800276,0.599479,2,2.769320,99.976143,25.164005,37,46,67,50.0,8,49.369469,-0.064176,0.400000,1
763,38.160000,41.607488,40.895293,0.294457,0.462759,0.191752,-0.070978,0.034884,0.012464,-0.024729,1.858469,0.013635,-0.002407,0.801131,0.598328,2,2.764411,99.953995,25.132186,37,46,68,50.333333333333336,8,48.591867,-0.173812,0.400000,1
764,38.210000,41.607245,40.896512,0.294998,0.057151,-0.066220,0.035481,0.056285,0.013163,-0.024715,1.861315,0.013841,-0.002103,0.801983,0.597183,2,2.763359,99.746048,25.127724,37,46,69,50.666666666666664,8,49.378709,-0.130712,0.400000,1
765,38.260000,41.601590,40.901145,0.296144,0.217995,-0.004462,-0.001138,0.042146,0.011663,-0.023978,1.863178,0.013100,-0.002472,0.802539,0.596450,2,2.761673,99.978821,25.202966,37,46,69,50.666666666666664,8,49.367622,-0.103945,0.400000,1
766,38.310000,41.598866,40.906369,0.295571,0.083272,-0.037953,0.006527,0.063598,0.010809,-0.024018,1.865878,0.012866,-0.002809,0.803342,0.595372,2,2.760104,99.949661,25.172965,37,46,69,50.666666666666664,8,49.367604,-0.088729,0.400000,1
767,38.360000,41.596118,40.909694,0.295124,0.024085,-0.043009,0.014004,0.058143,0.009490,-0.023737,1.868405,0.012364,-0.003240,0.804093,0.594366,3,2.760243,99.835602,25.173638,37,46,69,50.666666666666664,8,49.378507,-0.079174,0.400000,1
768,38.410000,41.593048,40.914270,0.294254,0.036524,-0.064723,0.023790,0.059549,0.008773,-0.023846,1.871123,0.012199,-0.003544,0.804899,0.593276,4,2.759373,99.924995,25.179084,37,46,69,50.666666666666664,8,49.369063,-0.071714,0.400000,1
769,38.460000,41.588917,40.919535,0.290802,0.052624,-0.025509,0.007878,0.077905,0.011941,-0.025827,1.873911,0.013940,-0.002837,0.805723,0.592122,4,2.756656,99.985168,25.148839,37,46,68,50.333333333333336,8,49.365031,-0.068993,0.400000,0
770,38.510000,41.585018,40.923245,0.290938,0.389690,0.117321,-0.047795,0.029962,0.011491,-0.025601,1.876504,0.013720,-0.002934,0.806490,0.591081,4,2.755411,99.934700,25.135690,38,46,67,50.333333333333336,8,49.037334,-0.067426,0.400000,0
771,38.560000,41.582710,40.926399,0.291681,0.232596,0.048338,-0.012309,0.038897,0.011268,-0.025323,1.878877,0.013545,-0.002925,0.807191,0.590127,4,2.753715,99.949409,25.178288,36,44,65,48.333333333333336,8,49.147016,-0.066019,0.400000,0
772,38.610000,41.578078,40.931412,0.293272,0.141160,0.069566,-0.020591,0.030967,0.011205,-0.024858,1.880972,0.013342,-0.002800,0.807811,0.589285,4,2.749889,99.982170,25.191103,34,43,63,46.666666666666664,8,49.361295,-0.064923,0.400000,0
773,38.660000,41.576726,40.935273,0.294144,0.057603,-0.032195,0.019424,0.064024,0.011162,-0.024663,1.884167,0.013255,-0.002738,0.808752,0.587995,5,2.747574,99.957443,25.208979,28,37,56,40.333333333333336,8,49.369942,-0.065153,0.400000,0
774,38.710000,41.573434,40.938650,0.295937,0.089870,-0.070828,0.032371,0.046791,0.008982,-0.023526,1.886487,0.012158,-0.003272,0.809434,0.587076,5,2.746996,99.901863,25.218206,28,36,55,39.666666666666664,8,49.360114,-0.064773,0.400000,0
775,38.760000,41.569427,40.943924,0.295727,0.032081,-0.088101,0.031672,0.057873,0.007432,-0.023279,1.888696,0.011607,-0.003814,0.810080,0.586192,5,2.746026,99.954391,25.270412,32,41,61,44.666666666666664,8,49.374346,-0.063281,0.400000,0
776,38.810000,41.565172,40.949717,0.291291,0.064755,-0.028068,0.001285,0.077885,0.009992,-0.025385,1.891310,0.013215,-0.003377,0.810842,0.585106,5,2.743956,99.980728,25.272417,35,44,65,48.0,8,49.365703,-0.063859,0.400000,0
777,38.860000,41.560548,40.954694,0.288763,0.359847,0.114454,-0.064722,0.035743,0.011260,-0.026541,1.894104,0.014059,-0.003181,0.811656,0.583957,5,2.742540,99.924301,25.242236,37,45,67,49.666666666666664,8,49.036666,-0.064261,0.400000,0
778,38.910000,41.558377,40.957491,0.288361,0.231948,0.052120,-0.016894,0.031888,0.011344,-0.026661,1.896568,0.014136,-0.003165,0.812375,0.582955,5,2.741747,99.915039,25.295633,37,46,68,50.333333333333336,8,49.171178,-0.063911,0.400000,0
779,38.960000,41.553836,40.962335,0.289700,0.145008,0.057044,-0.016473,0.026028,0.011064,-0.026269,1.898666,0.013899,-0.003150,0.812987,0.582107,5,2.738706,99.608582,25.269447,37,46,69,50.666666666666664,8,49.373109,-0.064140,0.400000,0
780,39.010000,41.552250,40.966054,0.291494,0.069792,-0.047832,0.031658,0.061451,0.010359,-0.025651,1.901749,0.013448,-0.003236,0.813885,0.580862,5,2.736629,99.846848,25.284223,37,46,69,50.666666666666664,8,49.375210,-0.064750,0.400000,0
781,39.060000,41.548660,40.969084,0.294813,0.140798,-0.064981,0.033151,0.050962,0.007447,-0.023904,1.903913,0.011895,-0.003900,0.814514,0.580009,5,2.736213,99.955742,25.270491,37,46,69,50.666666666666664,8,49.308674,-0.064410,0.400000,0
782,39.110000,41.544896,40.973959,0.295267,0.036457,-0.071217,0.030796,0.056670,0.006568,-0.023594,1.905798,0.011518,-0.004158,0.815060,0.579247,5,2.734164,99.651588,25.280770,37,46,69,50.666666666666664,8,49.380680,-0.063315,0.400000,0
783,39.160000,41.541222,40.979392,0.291888,0.048012,-0.032910,0.009257,0.073412,0.008774,-0.025318,1.908542,0.012864,-0.003740,0.815851,0.578106,5,2.731842,99.772408,25.285252,37,46,69,50.666666666666664,8,49.370126,-0.063888,0.400000,0
784,39.210000,41.536591,40.984034,0.290579,0.346082,0.109209,-0.046712,0.021900,0.009570,-0.025885,1.910924,0.013330,-0.003563,0.816538,0.577126,4,2.729815,99.961060,25.278103,37,46,69,50.666666666666664,8,49.060292,-0.064304,0.400000,0
785,39.260000,41.534458,40.987125,0.290876,0.199891,0.035655,-0.007716,0.031727,0.009455,-0.025740,1.913341,0.013242,-0.003553,0.817236,0.576140,4,2.728415,99.971375,25.251782,37,46,69,50.666666666666664,8,49.192688,-0.063719,0.400000,0
786,39.310000,41.530282,40.991760,0.292930,0.172829,-0.010691,0.011658,0.052702,0.007965,-0.024775,1.915730,0.012423,-0.003868,0.817924,0.575179,4,2.726369,99.962624,25.314329,37,46,67,50.0,8,49.369605,-0.064288,0.400000,0
787,39.360000,41.526312,40.997524,0.294230,0.070491,-0.067259,0.030019,0.055981,0.006513,-0.024193,1.918392,0.011773,-0.004279,0.818689,0.574101,4,2.724249,99.944603,25.267107,36,45,66,49.0,8,49.383841,-0.064908,0.400000,0
788,39.410000,41.521243,41.003370,0.292090,0.065235,-0.035420,0.003743,0.073930,0.007651,-0.025337,1.920667,0.012573,-0.004127,0.819339,0.573157,4,2.721991,99.616096,25.299316,35,43,64,47.333333333333336,8,49.371006,-0.178350,0.400000,0
789,39.460000,41.518980,41.006232,0.291115,0.029549,-0.078159,0.027143,0.069988,0.006377,-0.025271,1.923376,0.012187,-0.004614,0.820112,0.572055,4,2.723349,99.869965,25.236290,32,40,60,44.0,8,49.352426,-0.132384,0.400000,0
790,39.510000,-45.000084,45.879777,0.388662,0.430373,0.017143,-0.029041,-0.002640,0.000741,-0.001170,3.141474,0.000585,0.000370,1.000000,0.000059,1,8.431092,99.987511,48.171113,136,126,119,127.0,10,49.426793,-0.105233,0.000000,0
791,39.560000,-45.006590,45.879772,0.353385,1.121502,0.048474,-0.142893,0.187016,0.001777,-0.003462,-3.139912,0.001730,0.000890,0.999998,-0.000842,1,8.344954,99.990608,48.501265,67,67,69,67.66666666666667,10,49.090494,-0.067529,0.000000,0
792,39.610000,-45.079128,45.880280,0.303237,2.230702,0.026459,-0.294992,0.326383,0.003591,-0.015805,-3.124598,0.007887,0.001862,0.999931,-0.008511,1,9.195239,99.941910,48.466457,43,51,36,43.333333333333336,10,49.314708,-0.054838,0.000000,0
793,39.660000,-45.212648,45.876924,0.261790,3.155101,0.006058,-0.254113,0.297297,0.003921,-0.030067,-3.109153,0.014999,0.002204,0.999753,-0.016247,1,10.697536,99.970802,48.135510,64,77,41,60.666666666666664,10,49.346993,-0.036462,0.000000,0
794,39.710000,-45.389871,45.869749,0.243397,3.837135,-0.023730,-0.086808,0.224827,0.002951,-0.037965,-3.095998,0.018943,0.001908,0.999558,-0.022819,2,8.312619,99.949974,47.543138,26,34,27,29.0,10,49.360292,-0.007400,0.000000,1
795,39.760000,-45.600739,45.858702,0.248275,4.488225,-0.022173,0.069128,0.167108,0.001338,-0.037417,-3.086982,0.018682,0.001179,0.999452,-0.027310,2,15.080262,99.966240,47.470563,24,30,27,27.0,10,49.363177,0.000349,0.000000,1
796,39.810000,-45.769272,45.860948,0.266499,0.775343,0.342302,0.116158,0.219804,0.004756,-0.031071,-3.076509,0.015449,0.002882,0.999346,-0.032569,2,8.180867,99.962318,48.060961,18,21,21,20.0,10,49.413546,0.005216,0.000000,1
797,39.860000,-45.551125,45.902873,0.262002,6.221578,0.946000,0.117072,-0.089066,0.041787,-0.025034,-3.076119,0.011824,0.021289,0.999159,-0.032983,2,14.977457,99.988029,47.941092,16,20,19,18.333333333333332,10,49.172609,-0.149455,0.000000,1
798,39.910000,-45.178637,45.950904,0.247859,8.406551,0.808901,0.124287,-0.438298,0.096401,-0.017706,-3.086090,0.007502,0.048407,0.998403,-0.028141,2,14.567578,99.931999,44.830790,23,30,23,25.333333333333332,10,46.124722,-1.680233,0.000000,1
799,39.960000,-44.708385,45.972297,0.268022,10.086399,0.182486,0.209475,-0.182383,0.108300,-0.008474,-3.117815,0.003587,0.054169,0.998452,-0.012100,2,7.985117,99.951309,44.390344,34,37,33,34.666666666666664,10,48.299964,-1.257219,0.000000,1
800,40.010000,-44.179895,45.987483,0.315935,10.500986,-0.267001,0.253331,2.140789,0.107914,-0.000958,-3.056204,-0.001824,0.053902,0.997634,-0.042645,2,11.369910,99.915085,44.835518,11,11,12,11.333333333333334,10,49.134889,-1.017610,0.000000,1
801,40.060000,-43.706856,46.039557,0.344424,9.088673,-0.276895,0.104333,1.364496,0.078387,-0.007058,-2.931176,-0.000608,0.039337,0.993686,-0.105071,2,6.554320,99.995903,46.774605,20,24,24,22.666666666666668,10,49.226657,-0.767620,0.000000,1
802,40.110000,-43.285024,46.126670,0.347348,8.468329,-1.206895,-0.004063,2.056562,0.029173,-0.011444,-2.834619,0.003424,0.015289,0.988110,-0.152948,2,10.129036,99.990448,49.379526,21,22,27,23.333333333333332,10,49.302106,-0.514856,0.000000,1
803,40.160000,-42.841361,46.257330,0.334057,9.617381,-0.099842,-0.077612,0.032262,0.014793,-0.014763,-2.820120,0.006102,0.008482,0.987047,-0.160090,2,12.283664,99.884880,49.496543,36,29,34,33.0,10,49.244313,-0.256690,0.000000,1
